ISO3,Country,Residence Type,Service Type,Year,Coverage,Population,Service level
MDG,Madagascar,total,Drinking water,2022,11.46494,3394966.6009,Surface water
MDG,Madagascar,rural,Drinking water,2022,18.44855,3284205.18265,Surface water
MDG,Madagascar,urban,Drinking water,2022,0.93788,110761.28721,Surface water
MDG,Madagascar,total,Sanitation,2022,12.32751,3650386.4968,Safely managed service
MDG,Madagascar,rural,Sanitation,2022,9.67833,1722933.19859,Safely managed service
MDG,Madagascar,urban,Sanitation,2022,16.32087,1927453.20721,Safely managed service
MDG,Madagascar,total,Drinking water,2022,22.23922,6585415.19215,Safely managed service
MDG,Madagascar,rural,Drinking water,2022,9.60053,1709083.45845,Safely managed service
MDG,Madagascar,urban,Drinking water,2022,41.29075,4876331.60813,Safely managed service
MDG,Madagascar,total,Sanitation,2022,29.69924,8794455.35953,Unimproved
MDG,Madagascar,rural,Sanitation,2022,29.93255,5328583.77177,Unimproved
MDG,Madagascar,urban,Sanitation,2022,29.34756,3465872.17978,Unimproved
MDG,Madagascar,total,Drinking water,2022,30.55258,9047143.54834,Unimproved
MDG,Madagascar,rural,Drinking water,2022,43.0258,7659440.45232,Unimproved
MDG,Madagascar,urban,Drinking water,2022,11.7505,1387703.62072,Unimproved
MDV,Maldives,total,Sanitation,2022,99.70054,522218.46148,At least basic
MDV,Maldives,rural,Sanitation,2022,99.66411,305198.25103,At least basic
MDV,Maldives,urban,Sanitation,2022,99.75181,217020.21787,At least basic
MDV,Maldives,total,Drinking water,2022,99.55835,521473.67421,At least basic
MDV,Maldives,rural,Drinking water,2022,99.91901,305978.83454,At least basic
MDV,Maldives,urban,Drinking water,2022,99.05069,215494.84706,At least basic
MDV,Maldives,total,Sanitation,2022,0.29946,1568.54108,Limited service
MDV,Maldives,rural,Sanitation,2022,0.33589,1028.58897,Limited service
MDV,Maldives,urban,Sanitation,2022,0.24819,539.95213,Limited service
MDV,Maldives,total,Drinking water,2022,0.04735,248.00546,Limited service
MDV,Maldives,rural,Drinking water,2022,0.08099,248.00546,Limited service
MDV,Maldives,urban,Drinking water,2022,0,0,Limited service
MDV,Maldives,urban,Hygiene,2022,0.45772,995.81734,No handwashing facility
MDV,Maldives,total,Sanitation,2022,0,0,Open defecation
MDV,Maldives,rural,Sanitation,2022,0,0,Open defecation
MDV,Maldives,urban,Sanitation,2022,0,0,Open defecation
MDV,Maldives,total,Drinking water,2022,0,0,Surface water
MDV,Maldives,rural,Drinking water,2022,0,0,Surface water
MDV,Maldives,urban,Drinking water,2022,0,0,Surface water
MDV,Maldives,total,Sanitation,2022,0,0,Unimproved
MDV,Maldives,rural,Sanitation,2022,0,0,Unimproved
MDV,Maldives,urban,Sanitation,2022,0,0,Unimproved
MDV,Maldives,total,Drinking water,2022,0.39431,2065.32033,Unimproved
MDV,Maldives,rural,Drinking water,2022,0,0,Unimproved
MDV,Maldives,urban,Drinking water,2022,0.94931,2065.32294,Unimproved
MEX,Mexico,rural,Sanitation,2022,87.7426,20920703.1338,At least basic
MEX,Mexico,rural,Drinking water,2022,98.4301,23468951.47396,At least basic
MEX,Mexico,urban,Drinking water,2022,100,103660856,At least basic
MEX,Mexico,total,Hygiene,2022,93.94082,119778422.25778,Basic service
MEX,Mexico,rural,Hygiene,2022,93.94082,22398561.4486,Basic service
MEX,Mexico,urban,Hygiene,2022,93.94082,97379858.03499,Basic service
MEX,Mexico,total,Sanitation,2022,30.01763,38273720.86097,Basic service
MEX,Mexico,urban,Sanitation,2022,28.5309,29575376.15467,Basic service
MEX,Mexico,total,Drinking water,2022,56.66855,72254737.02221,Basic service
MEX,Mexico,total,Sanitation,2022,7.13565,9098245.85809,Limited service
MEX,Mexico,rural,Sanitation,2022,10.40764,2481521.05358,Limited service
MEX,Mexico,urban,Sanitation,2022,6.38305,6616724.63299,Limited service
MEX,Mexico,total,Drinking water,2022,0,0,Limited service
MEX,Mexico,rural,Drinking water,2022,0,0,Limited service
MEX,Mexico,urban,Drinking water,2022,0,0,Limited service
MEX,Mexico,total,Sanitation,2022,0,0,Open defecation
MEX,Mexico,rural,Sanitation,2022,0,0,Open defecation
MEX,Mexico,urban,Sanitation,2022,0,0,Open defecation
MEX,Mexico,total,Drinking water,2022,0,0,Surface water
MEX,Mexico,rural,Drinking water,2022,0,0,Surface water
MEX,Mexico,urban,Drinking water,2022,0,0,Surface water
MEX,Mexico,total,Sanitation,2022,62.50081,79691115.34594,Safely managed service
MEX,Mexico,urban,Sanitation,2022,65.08605,67468754.97974,Safely managed service
MEX,Mexico,total,Drinking water,2022,43.03788,54875071.57472,Safely managed service
MEX,Mexico,total,Sanitation,2022,0.3459,441041.85169,Unimproved
MEX,Mexico,rural,Sanitation,2022,1.84976,441043.81262,Unimproved
MEX,Mexico,urban,Sanitation,2022,0,0,Unimproved
MEX,Mexico,total,Drinking water,2022,0.29357,374314.56629,Unimproved
MEX,Mexico,rural,Drinking water,2022,1.5699,374316.52604,Unimproved
MEX,Mexico,urban,Drinking water,2022,0,0,Unimproved
MHL,Marshall Islands,total,Sanitation,2022,81.45967,33861.97203,At least basic
MHL,Marshall Islands,rural,Sanitation,2022,61.91693,5528.57612,At least basic
MHL,Marshall Islands,urban,Sanitation,2022,86.8058,28333.39516,At least basic
MHL,Marshall Islands,total,Drinking water,2022,85.06374,35360.14606,At least basic
MHL,Marshall Islands,rural,Drinking water,2022,87.22931,7788.72424,At least basic
MHL,Marshall Islands,urban,Drinking water,2022,84.47132,27571.42125,At least basic
MHL,Marshall Islands,total,Sanitation,2022,6.53121,2714.95992,Limited service
MHL,Marshall Islands,rural,Sanitation,2022,8.50993,759.85317,Limited service
MHL,Marshall Islands,urban,Sanitation,2022,5.98991,1955.10672,Limited service
MHL,Marshall Islands,total,Drinking water,2022,11.06819,4600.93585,Limited service
MHL,Marshall Islands,rural,Drinking water,2022,4.97926,444.59948,Limited service
MHL,Marshall Islands,urban,Drinking water,2022,12.73388,4156.33623,Limited service
MHL,Marshall Islands,total,Sanitation,2022,8.67923,3607.86949,Open defecation
MHL,Marshall Islands,rural,Sanitation,2022,21.21944,1894.68803,Open defecation
MHL,Marshall Islands,urban,Sanitation,2022,5.24872,1713.18153,Open defecation
MHL,Marshall Islands,total,Drinking water,2022,0,0,Surface water
MHL,Marshall Islands,rural,Drinking water,2022,0,0,Surface water
MHL,Marshall Islands,urban,Drinking water,2022,0,0,Surface water
MHL,Marshall Islands,total,Sanitation,2022,3.32988,1384.19855,Unimproved
MHL,Marshall Islands,rural,Sanitation,2022,8.35371,745.90418,Unimproved
MHL,Marshall Islands,urban,Sanitation,2022,1.95556,638.2956,Unimproved
MHL,Marshall Islands,total,Drinking water,2022,3.86807,1607.91809,Unimproved
MHL,Marshall Islands,rural,Drinking water,2022,7.79142,695.69778,Unimproved
MHL,Marshall Islands,urban,Drinking water,2022,2.7948,912.22152,Unimproved
MKD,North Macedonia,total,Hygiene,2022,99.67285,2086749.7271,Basic service
MKD,North Macedonia,rural,Hygiene,2022,99.75111,853774.75566,Basic service
MKD,North Macedonia,urban,Hygiene,2022,99.61872,1232974.87172,Basic service
MKD,North Macedonia,total,Sanitation,2022,86.79995,1817242.87779,Basic service
MKD,North Macedonia,rural,Sanitation,2022,79.7791,682833.34098,Basic service
MKD,North Macedonia,urban,Sanitation,2022,91.65509,1134409.46208,Basic service
MKD,North Macedonia,total,Drinking water,2022,17.39554,364192.77659,Basic service
MKD,North Macedonia,rural,Drinking water,2022,23.01431,196980.68363,Basic service
MKD,North Macedonia,urban,Drinking water,2022,13.50997,167212.07101,Basic service
MKD,North Macedonia,total,Hygiene,2022,0.16344,3421.70672,Limited service
MKD,North Macedonia,rural,Hygiene,2022,0.12436,1064.44577,Limited service
MKD,North Macedonia,urban,Hygiene,2022,0.19046,2357.26078,Limited service
MKD,North Macedonia,total,Sanitation,2022,0.46527,9740.868,Limited service
MKD,North Macedonia,rural,Sanitation,2022,0.90981,7787.14912,Limited service
MKD,North Macedonia,urban,Sanitation,2022,0.15785,1953.7185,Limited service
MKD,North Macedonia,total,Drinking water,2022,1.5833,33147.98149,Limited service
MKD,North Macedonia,rural,Drinking water,2022,1.56183,13367.78552,Limited service
MKD,North Macedonia,urban,Drinking water,2022,1.59815,19780.19439,Limited service
MKD,North Macedonia,total,Hygiene,2022,0.16372,3427.56628,No handwashing facility
MKD,North Macedonia,rural,Hygiene,2022,0.12453,1065.85859,No handwashing facility
MKD,North Macedonia,urban,Hygiene,2022,0.19082,2361.76742,No handwashing facility
MKD,North Macedonia,total,Sanitation,2022,0.10938,2290.03544,Open defecation
MKD,North Macedonia,rural,Sanitation,2022,0.26756,2290.03536,Open defecation
MKD,North Macedonia,urban,Sanitation,2022,0,0,Open defecation
MKD,North Macedonia,total,Drinking water,2022,0.04723,988.74156,Surface water
MKD,North Macedonia,rural,Drinking water,2022,0.11552,988.74153,Surface water
MKD,North Macedonia,urban,Drinking water,2022,0,0,Surface water
MKD,North Macedonia,total,Sanitation,2022,12.18185,255039.18502,Safely managed service
MKD,North Macedonia,rural,Sanitation,2022,17.95859,153708.47898,Safely managed service
MKD,North Macedonia,urban,Sanitation,2022,8.18706,101330.69488,Safely managed service
MKD,North Macedonia,total,Drinking water,2022,80.44703,1684238.12915,Safely managed service
MKD,North Macedonia,rural,Drinking water,2022,74.42142,636976.66705,Safely managed service
MKD,North Macedonia,urban,Drinking water,2022,84.61392,1047261.38052,Safely managed service
MKD,North Macedonia,total,Sanitation,2022,0.44354,9285.96398,Unimproved
MKD,North Macedonia,rural,Sanitation,2022,1.08494,9286.0237,Unimproved
MKD,North Macedonia,urban,Sanitation,2022,0,0,Unimproved
MKD,North Macedonia,total,Drinking water,2022,0.52691,11031.38131,Unimproved
MKD,North Macedonia,rural,Drinking water,2022,0.88692,7591.18771,Unimproved
MKD,North Macedonia,urban,Drinking water,2022,0.27796,3440.2532,Unimproved
MLI,Mali,total,Drinking water,2022,83.64946,18899416.85882,At least basic
MLI,Mali,rural,Drinking water,2022,74.44696,9177628.68931,At least basic
MLI,Mali,urban,Drinking water,2022,94.70028,9721788.16242,At least basic
MLI,Mali,total,Hygiene,2022,17.30087,3908887.4064,Basic service
MLI,Mali,rural,Hygiene,2022,9.12037,1124336.18541,Basic service
MLI,Mali,urban,Hygiene,2022,27.12441,2784551.12553,Basic service
MLI,Mali,total,Sanitation,2022,34.28891,7747095.72101,Basic service
MLI,Mali,rural,Sanitation,2022,18.99511,2341668.37926,Basic service
MLI,Mali,urban,Sanitation,2022,52.65446,5405427.05686,Basic service
MLI,Mali,total,Hygiene,2022,52.57315,11878161.44357,Limited service
MLI,Mali,rural,Hygiene,2022,61.44662,7574980.18938,Limited service
MLI,Mali,urban,Hygiene,2022,41.91744,4303181.4692,Limited service
MLI,Mali,total,Sanitation,2022,16.96342,3832646.21347,Limited service
MLI,Mali,rural,Sanitation,2022,7.40767,913198.93816,Limited service
MLI,Mali,urban,Sanitation,2022,28.43844,2919447.15873,Limited service
MLI,Mali,total,Drinking water,2022,4.6527,1051210.96078,Limited service
MLI,Mali,rural,Drinking water,2022,4.49846,554558.47146,Limited service
MLI,Mali,urban,Drinking water,2022,4.83791,496652.49427,Limited service
MLI,Mali,total,Hygiene,2022,30.12598,6806541.35178,No handwashing facility
MLI,Mali,rural,Hygiene,2022,29.433,3628424.5484,No handwashing facility
MLI,Mali,urban,Hygiene,2022,30.95815,3178116.43344,No handwashing facility
MLI,Mali,total,Sanitation,2022,4.54229,1026266.49432,Open defecation
MLI,Mali,rural,Sanitation,2022,7.37007,908562.76244,Open defecation
MLI,Mali,urban,Sanitation,2022,1.14656,117703.78132,Open defecation
MLI,Mali,total,Drinking water,2022,0.6865,155105.65538,Surface water
MLI,Mali,rural,Drinking water,2022,1.25818,155105.66501,Surface water
MLI,Mali,urban,Drinking water,2022,0,0,Surface water
MLI,Mali,total,Sanitation,2022,15.91964,3596818.79566,Safely managed service
MLI,Mali,rural,Sanitation,2022,22.92853,2826569.48233,Safely managed service
MLI,Mali,urban,Sanitation,2022,7.50303,770249.44316,Safely managed service
MLI,Mali,total,Sanitation,2022,28.28574,6390763.1067,Unimproved
MLI,Mali,rural,Sanitation,2022,43.29862,5337741.55122,Unimproved
MLI,Mali,urban,Sanitation,2022,10.25752,1053021.66823,Unimproved
MLI,Mali,total,Drinking water,2022,11.01134,2487856.52502,Unimproved
MLI,Mali,rural,Drinking water,2022,19.79639,2440448.17421,Unimproved
MLI,Mali,urban,Drinking water,2022,0.46181,47408.34331,Unimproved
MLT,Malta,rural,Sanitation,2022,100,27330.896,At least basic
MLT,Malta,urban,Sanitation,2022,99.9625,505765.35684,At least basic
MLT,Malta,rural,Drinking water,2022,100,27330.896,At least basic
MLT,Malta,urban,Drinking water,2022,100,505955.09,At least basic
MLT,Malta,total,Sanitation,2022,11.78806,62864.07466,Basic service
MLT,Malta,total,Drinking water,2022,0.22758,1213.6761,Basic service
MLT,Malta,total,Sanitation,2022,0,0,Limited service
MLT,Malta,rural,Sanitation,2022,0,0,Limited service
MLT,Malta,urban,Sanitation,2022,0,0,Limited service
MLT,Malta,total,Drinking water,2022,0,0,Limited service
MLT,Malta,rural,Drinking water,2022,0,0,Limited service
MLT,Malta,urban,Drinking water,2022,0,0,Limited service
MLT,Malta,total,Sanitation,2022,0,0,Open defecation
MLT,Malta,rural,Sanitation,2022,0,0,Open defecation
MLT,Malta,urban,Sanitation,2022,0,0,Open defecation
MLT,Malta,total,Drinking water,2022,0,0,Surface water
MLT,Malta,rural,Drinking water,2022,0,0,Surface water
MLT,Malta,urban,Drinking water,2022,0,0,Surface water
MLT,Malta,total,Sanitation,2022,88.17636,470232.19554,Safely managed service
MLT,Malta,total,Drinking water,2022,99.77242,532072.32387,Safely managed service
MLT,Malta,total,Sanitation,2022,0.03558,189.72815,Unimproved
MLT,Malta,rural,Sanitation,2022,0,0,Unimproved
MLT,Malta,urban,Sanitation,2022,0.0375,189.73316,Unimproved
MLT,Malta,total,Drinking water,2022,0,0,Unimproved
MLT,Malta,rural,Drinking water,2022,0,0,Unimproved
MLT,Malta,urban,Drinking water,2022,0,0,Unimproved
MMR,Myanmar,total,Hygiene,2022,74.58558,40409951.9558,Basic service
MMR,Myanmar,rural,Hygiene,2022,70.65723,26119152.1224,Basic service
MMR,Myanmar,urban,Hygiene,2022,83.02182,14290802.10051,Basic service
MMR,Myanmar,total,Sanitation,2022,13.5154,7322551.95353,Basic service
MMR,Myanmar,rural,Sanitation,2022,7.39857,2734955.93745,Basic service
MMR,Myanmar,urban,Sanitation,2022,26.65145,4587596.36618,Basic service
MMR,Myanmar,total,Drinking water,2022,24.98794,13538293.41947,Basic service
MMR,Myanmar,rural,Drinking water,2022,26.7234,9878572.79194,Basic service
MMR,Myanmar,urban,Drinking water,2022,21.261,3659721.35872,Basic service
MMR,Myanmar,total,Hygiene,2022,20.16331,10924343.00346,Limited service
MMR,Myanmar,rural,Hygiene,2022,22.9592,8487096.78386,Limited service
MMR,Myanmar,urban,Hygiene,2022,14.15909,2437247.03238,Limited service
MMR,Myanmar,total,Sanitation,2022,11.7375,6359294.51469,Limited service
MMR,Myanmar,rural,Sanitation,2022,10.33544,3820597.25961,Limited service
MMR,Myanmar,urban,Sanitation,2022,14.74846,2538697.57124,Limited service
MMR,Myanmar,total,Drinking water,2022,0.69712,377695.37171,Limited service
MMR,Myanmar,rural,Drinking water,2022,1.02174,377695.41162,Limited service
MMR,Myanmar,urban,Drinking water,2022,0,0,Limited service
MMR,Myanmar,total,Hygiene,2022,5.2511,2845011.12176,No handwashing facility
MMR,Myanmar,rural,Hygiene,2022,6.38357,2359751.08681,No handwashing facility
MMR,Myanmar,urban,Hygiene,2022,2.81909,485258.87172,No handwashing facility
MMR,Myanmar,total,Sanitation,2022,6.80943,3689300.63462,Open defecation
MMR,Myanmar,rural,Sanitation,2022,9.60165,3549344.35543,Open defecation
MMR,Myanmar,urban,Sanitation,2022,0.81307,139956.64943,Open defecation
MMR,Myanmar,total,Drinking water,2022,11.14503,6038302.32768,Surface water
MMR,Myanmar,rural,Drinking water,2022,14.07561,5203188.20657,Surface water
MMR,Myanmar,urban,Drinking water,2022,4.85156,835114.64213,Surface water
MMR,Myanmar,total,Sanitation,2022,60.61475,32840650.58443,Safely managed service
MMR,Myanmar,rural,Sanitation,2022,64.30592,23771326.08424,Safely managed service
MMR,Myanmar,urban,Sanitation,2022,52.68788,9069326.6993,Safely managed service
MMR,Myanmar,total,Drinking water,2022,57.3965,31097025.02803,Safely managed service
MMR,Myanmar,rural,Drinking water,2022,50.41018,18634627.81915,Safely managed service
MMR,Myanmar,urban,Drinking water,2022,72.39979,12462398.74815,Safely managed service
MMR,Myanmar,total,Sanitation,2022,7.32292,3967508.17839,Unimproved
MMR,Myanmar,rural,Sanitation,2022,8.35843,3089776.31863,Unimproved
MMR,Myanmar,urban,Sanitation,2022,5.09914,877730.84349,Unimproved
MMR,Myanmar,total,Drinking water,2022,5.7734,3127990.34084,Unimproved
MMR,Myanmar,rural,Drinking water,2022,7.76907,2871915.94979,Unimproved
MMR,Myanmar,urban,Drinking water,2022,1.48765,256073.3732,Unimproved
MNE,Montenegro,rural,Drinking water,2022,98.16189,195968.24255,At least basic
MNE,Montenegro,total,Hygiene,2022,99.24174,622327.09887,Basic service
MNE,Montenegro,rural,Hygiene,2022,99.27729,198194.99878,Basic service
MNE,Montenegro,urban,Hygiene,2022,99.22514,424132.1145,Basic service
MNE,Montenegro,total,Sanitation,2022,40.41076,253408.6195,Basic service
MNE,Montenegro,rural,Sanitation,2022,50.85916,101534.11596,Basic service
MNE,Montenegro,urban,Sanitation,2022,35.53084,151874.50274,Basic service
MNE,Montenegro,total,Drinking water,2022,13.74496,86192.14509,Basic service
MNE,Montenegro,urban,Drinking water,2022,11.87261,50748.77796,Basic service
MNE,Montenegro,total,Hygiene,2022,0.44453,2787.55426,Limited service
MNE,Montenegro,rural,Hygiene,2022,0.49281,983.84389,Limited service
MNE,Montenegro,urban,Hygiene,2022,0.42198,1803.71044,Limited service
MNE,Montenegro,total,Sanitation,2022,0.25085,1573.01598,Limited service
MNE,Montenegro,rural,Sanitation,2022,0,0,Limited service
MNE,Montenegro,urban,Sanitation,2022,0.36801,1573.016,Limited service
MNE,Montenegro,total,Drinking water,2022,0.55094,3454.86212,Limited service
MNE,Montenegro,rural,Drinking water,2022,0,0,Limited service
MNE,Montenegro,urban,Drinking water,2022,0.80826,3454.86217,Limited service
MNE,Montenegro,total,Hygiene,2022,0.31373,1967.3468,No handwashing facility
MNE,Montenegro,rural,Hygiene,2022,0.2299,458.96733,No handwashing facility
MNE,Montenegro,urban,Hygiene,2022,0.35288,1508.36506,No handwashing facility
MNE,Montenegro,total,Sanitation,2022,0.04098,256.95117,Open defecation
MNE,Montenegro,rural,Sanitation,2022,0.12871,256.95118,Open defecation
MNE,Montenegro,urban,Sanitation,2022,0,0,Open defecation
MNE,Montenegro,total,Drinking water,2022,0.00518,32.49918,Surface water
MNE,Montenegro,rural,Drinking water,2022,0.01628,32.49918,Surface water
MNE,Montenegro,urban,Drinking water,2022,0,0,Surface water
MNE,Montenegro,total,Sanitation,2022,57.39968,359943.0812,Safely managed service
